Republic of Korea, Deaths (period 1x1), 	Last modified: 13 Sep 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2003           0              1070.16         1444.04         2514.20
  2003           1               117.02          112.00          229.02
  2003           2                82.01          127.00          209.01
  2003           3                84.01          102.00          186.01
  2003           4                78.02          112.00          190.02
  2003           5                53.01           88.00          141.01
  2003           6                72.01           91.01          163.02
  2003           7                53.01           93.01          146.02
  2003           8                40.01           68.01          108.02
  2003           9                46.01           65.00          111.01
  2003          10                43.00           68.00          111.00
  2003          11                39.00           68.01          107.01
  2003          12                37.00           52.00           89.00
  2003          13                38.01           52.00           90.01
  2003          14                37.00           78.01          115.01
  2003          15                57.01           94.00          151.01
  2003          16                77.01          132.00          209.01
  2003          17                85.01          163.01          248.02
  2003          18                82.02          201.00          283.02
  2003          19                98.01          251.01          349.02
  2003          20               105.02          245.01          350.03
  2003          21               130.02          235.01          365.03
  2003          22               155.02          296.01          451.03
  2003          23               153.02          315.01          468.03
  2003          24               135.02          335.01          470.03
  2003          25               138.02          314.01          452.03
  2003          26               161.03          329.01          490.04
  2003          27               167.03          342.01          509.04
  2003          28               183.02          373.01          556.03
  2003          29               196.02          435.01          631.03
  2003          30               205.03          466.01          671.04
  2003          31               218.03          492.01          710.04
  2003          32               230.03          532.01          762.04
  2003          33               266.04          545.02          811.06
  2003          34               311.05          702.02         1013.07
  2003          35               293.05          620.02          913.07
  2003          36               288.05          728.02         1016.07
  2003          37               313.04          760.03         1073.07
  2003          38               317.05          948.03         1265.08
  2003          39               354.06          945.03         1299.09
  2003          40               405.05         1084.04         1489.09
  2003          41               438.06         1285.04         1723.10
  2003          42               484.07         1477.05         1961.12
  2003          43               566.08         1585.05         2151.13
  2003          44               555.08         1601.05         2156.13
  2003          45               487.07         1614.05         2101.12
  2003          46               561.08         1696.05         2257.13
  2003          47               625.09         1806.06         2431.15
  2003          48               612.09         1811.05         2423.14
  2003          49               551.08         1672.05         2223.13
  2003          50               592.09         1708.05         2300.14
  2003          51               635.09         1859.06         2494.15
  2003          52               517.08         1673.05         2190.13
  2003          53               632.09         1932.06         2564.15
  2003          54               647.10         2002.06         2649.16
  2003          55               740.11         2010.06         2750.17
  2003          56               784.12         2091.06         2875.18
  2003          57               645.09         1753.06         2398.15
  2003          58               748.11         1994.06         2742.17
  2003          59               893.13         2126.06         3019.19
  2003          60              1100.16         2844.08         3944.24
  2003          61              1234.18         3170.09         4404.27
  2003          62              1184.18         3004.09         4188.27
  2003          63              1294.19         2986.09         4280.28
  2003          64              1506.22         3208.10         4714.32
  2003          65              1521.22         3225.09         4746.31
  2003          66              1623.24         3448.10         5071.34
  2003          67              1953.28         3461.10         5414.38
  2003          68              2128.31         3635.10         5763.41
  2003          69              2133.31         3518.11         5651.42
  2003          70              2330.34         3377.10         5707.44
  2003          71              2390.35         3191.10         5581.45
  2003          72              2498.36         3091.09         5589.45
  2003          73              2862.41         3186.09         6048.50
  2003          74              3024.44         3273.10         6297.54
  2003          75              3238.47         3178.10         6416.57
  2003          76              3267.48         3052.09         6319.57
  2003          77              3401.50         2841.08         6242.58
  2003          78              3486.51         2929.08         6415.59
  2003          79              3532.52         3015.09         6547.61
  2003          80              4403.64         3229.09         7632.73
  2003          81              4086.59         2879.08         6965.67
  2003          82              3730.55         2450.07         6180.62
  2003          83              3646.54         2310.07         5956.61
  2003          84              3379.50         2022.06         5401.56
  2003          85              3428.50         1881.06         5309.56
  2003          86              3382.49         1701.06         5083.55
  2003          87              3096.46         1373.04         4469.50
  2003          88              2710.39         1086.03         3796.42
  2003          89              2399.35          928.03         3327.38
  2003          90              2349.34          793.02         3142.36
  2003          91              1974.28          643.02         2617.30
  2003          92              1572.23          489.01         2061.24
  2003          93              1219.18          419.02         1638.20
  2003          94              1016.15          316.01         1332.16
  2003          95               801.12          180.00          981.12
  2003          96               569.08          118.01          687.09
  2003          97               420.06           79.00          499.06
  2003          98               302.05           42.00          344.05
  2003          99               179.03           38.01          217.04
  2003         100               182.38           31.01          213.39
  2003         101               123.27           19.44          142.71
  2003         102                81.10           11.91           93.01
  2003         103                51.93            7.11           59.04
  2003         104                32.36            4.15           36.51
  2003         105                19.63            2.36           21.99
  2003         106                11.58            1.31           12.89
  2003         107                 6.66            0.71            7.37
  2003         108                 3.73            0.00            3.73
  2003         109                 2.04            0.00            2.04
  2003         110+                1.42            0.00            1.42
  2004           0              1007.06         1221.01         2228.07
  2004           1                94.01          111.00          205.01
  2004           2                82.00          106.00          188.00
  2004           3                72.01          106.00          178.01
  2004           4                69.00           88.00          157.00
  2004           5                48.00           87.00          135.00
  2004           6                58.00           77.00          135.00
  2004           7                50.00           90.00          140.00
  2004           8                45.00           87.00          132.00
  2004           9                43.01           62.00          105.01
  2004          10                37.00           69.00          106.00
  2004          11                41.00           65.00          106.00
  2004          12                30.00           54.00           84.00
  2004          13                46.01           63.00          109.01
  2004          14                46.01           66.00          112.01
  2004          15                43.00          102.00          145.00
  2004          16                55.00          103.00          158.00
  2004          17                55.00          134.00          189.00
  2004          18                67.01          178.00          245.01
  2004          19                85.01          187.00          272.01
  2004          20                89.01          222.01          311.02
  2004          21               112.01          206.01          318.02
  2004          22               117.01          244.01          361.02
  2004          23               130.01          247.01          377.02
  2004          24               131.01          280.01          411.02
  2004          25               157.01          235.00          392.01
  2004          26               144.01          300.00          444.01
  2004          27               127.01          275.00          402.01
  2004          28               133.01          308.01          441.02
  2004          29               154.01          350.01          504.02
  2004          30               191.01          348.01          539.02
  2004          31               192.01          384.00          576.01
  2004          32               204.01          432.01          636.02
  2004          33               256.01          505.01          761.02
  2004          34               255.02          532.01          787.03
  2004          35               283.02          647.00          930.02
  2004          36               295.02          699.01          994.03
  2004          37               308.02          706.01         1014.03
  2004          38               334.02          806.01         1140.03
  2004          39               368.02          868.01         1236.03
  2004          40               327.03          950.02         1277.05
  2004          41               394.03         1139.02         1533.05
  2004          42               495.03         1271.02         1766.05
  2004          43               582.04         1545.03         2127.07
  2004          44               604.04         1592.02         2196.06
  2004          45               546.03         1598.02         2144.05
  2004          46               556.04         1724.02         2280.06
  2004          47               601.03         1795.03         2396.06
  2004          48               594.04         1828.03         2422.07
  2004          49               631.04         1877.03         2508.07
  2004          50               555.03         1748.03         2303.06
  2004          51               578.03         1828.03         2406.06
  2004          52               634.04         1907.03         2541.07
  2004          53               532.03         1685.02         2217.05
  2004          54               669.05         1972.03         2641.08
  2004          55               661.05         2072.03         2733.08
  2004          56               727.05         2168.03         2895.08
  2004          57               785.05         2213.03         2998.08
  2004          58               659.04         1864.03         2523.07
  2004          59               770.05         2053.03         2823.08
  2004          60               914.06         2218.04         3132.10
  2004          61              1138.07         2910.04         4048.11
  2004          62              1322.09         3358.05         4680.14
  2004          63              1228.08         2953.04         4181.12
  2004          64              1404.09         3246.05         4650.14
  2004          65              1527.10         3298.05         4825.15
  2004          66              1637.11         3408.05         5045.16
  2004          67              1793.11         3701.05         5494.16
  2004          68              1983.13         3710.06         5693.19
  2004          69              2162.14         3668.06         5830.20
  2004          70              2278.15         3544.06         5822.21
  2004          71              2365.15         3463.05         5828.20
  2004          72              2565.16         3442.05         6007.21
  2004          73              2591.17         3076.04         5667.21
  2004          74              2989.19         3385.05         6374.24
  2004          75              3203.21         3305.05         6508.26
  2004          76              3388.21         3186.04         6574.25
  2004          77              3433.22         3122.04         6555.26
  2004          78              3377.22         2856.04         6233.26
  2004          79              3481.23         2894.04         6375.27
  2004          80              3586.23         2927.04         6513.27
  2004          81              4506.29         3155.04         7661.33
  2004          82              4150.27         2811.04         6961.31
  2004          83              3807.24         2452.04         6259.28
  2004          84              3520.23         2143.03         5663.26
  2004          85              3303.22         1854.02         5157.24
  2004          86              3325.21         1700.03         5025.24
  2004          87              3249.21         1529.02         4778.23
  2004          88              3010.19         1188.02         4198.21
  2004          89              2481.16          930.01         3411.17
  2004          90              2169.14          800.01         2969.15
  2004          91              2019.13          673.01         2692.14
  2004          92              1737.12          508.01         2245.13
  2004          93              1405.09          397.00         1802.09
  2004          94               979.06          295.00         1274.06
  2004          95               885.06          238.00         1123.06
  2004          96               606.04          144.00          750.04
  2004          97               471.03           99.01          570.04
  2004          98               303.02           54.00          357.02
  2004          99               225.01           45.00          270.01
  2004         100               181.11           21.03          202.14
  2004         101               128.20           13.84          142.04
  2004         102                83.94            8.04           91.98
  2004         103                53.44            4.54           57.98
  2004         104                33.08            2.50           35.58
  2004         105                19.91            1.34           21.25
  2004         106                11.66            0.70           12.36
  2004         107                 6.65            0.00            6.65
  2004         108                 3.69            0.00            3.69
  2004         109                 1.99            0.00            1.99
  2004         110+                1.37            0.00            1.37
  2005           0               846.06          974.00         1820.06
  2005           1               103.01          110.00          213.01
  2005           2                49.01           79.00          128.01
  2005           3                52.00           89.00          141.00
  2005           4                38.00           81.00          119.00
  2005           5                53.01           72.00          125.01
  2005           6                51.01           76.00          127.01
  2005           7                48.01           67.00          115.01
  2005           8                45.00           72.00          117.00
  2005           9                37.01           60.00           97.01
  2005          10                38.00           52.00           90.00
  2005          11                41.00           49.00           90.00
  2005          12                44.01           66.00          110.01
  2005          13                45.01           63.00          108.01
  2005          14                40.00           71.00          111.00
  2005          15                46.01           98.00          144.01
  2005          16                60.01          113.00          173.01
  2005          17                67.01          125.00          192.01
  2005          18                86.01          150.00          236.01
  2005          19                67.01          163.00          230.01
  2005          20                97.01          182.00          279.01
  2005          21               129.01          201.00          330.01
  2005          22               153.02          232.00          385.02
