Japan, Deaths (period 1x1), 	Last modified: 01 Apr 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2003           5                72.02           93.10          165.12
  2003           6                64.02          100.11          164.13
  2003           7                53.02           65.07          118.09
  2003           8                63.02           51.05          114.07
  2003           9                41.01           61.07          102.08
  2003          10                38.00           57.06           95.06
  2003          11                61.01           65.07          126.08
  2003          12                52.02           62.07          114.09
  2003          13                63.02           87.09          150.11
  2003          14                71.02          106.12          177.14
  2003          15                78.02          160.18          238.20
  2003          16               113.02          229.24          342.26
  2003          17               120.02          306.34          426.36
  2003          18               181.04          366.40          547.44
  2003          19               180.04          399.43          579.47
  2003          20               162.04          401.44          563.48
  2003          21               178.04          443.49          621.53
  2003          22               205.04          460.50          665.54
  2003          23               185.04          483.53          668.57
  2003          24               235.06          532.58          767.64
  2003          25               250.06          550.60          800.66
  2003          26               249.06          559.61          808.67
  2003          27               267.06          642.70          909.76
  2003          28               314.07          727.79         1041.86
  2003          29               315.06          708.77         1023.83
  2003          30               353.08          763.83         1116.91
  2003          31               386.08          748.81         1134.89
  2003          32               393.09          817.89         1210.98
  2003          33               384.09          885.97         1270.06
  2003          34               434.10          859.93         1294.03
  2003          35               477.10          868.94         1346.04
  2003          36               434.10          902.98         1337.08
  2003          37               441.09          848.93         1290.02
  2003          38               541.12         1067.16         1608.28
  2003          39               554.12         1069.16         1623.28
  2003          40               591.13         1219.33         1810.46
  2003          41               585.13         1274.38         1859.51
  2003          42               625.14         1400.52         2025.66
  2003          43               749.16         1458.58         2207.74
  2003          44               802.18         1688.83         2491.01
  2003          45               865.19         1864.03         2729.22
  2003          46               919.20         1953.13         2872.33
  2003          47              1060.23         2143.33         3203.56
  2003          48              1163.25         2489.71         3652.96
  2003          49              1340.30         2789.03         4129.33
  2003          50              1579.35         3375.67         4955.02
  2003          51              1793.39         3879.22         5672.61
  2003          52              2146.47         4579.98         6726.45
  2003          53              2479.54         5535.02         8014.56
  2003          54              2916.65         6264.81         9181.46
  2003          55              3133.70         6900.51        10034.21
  2003          56              2908.64         6590.17         9498.81
  2003          57              2085.46         4708.12         6793.58
  2003          58              2603.57         6064.59         8668.16
  2003          59              3061.67         7305.95        10367.62
  2003          60              3285.72         7683.35        10969.07
  2003          61              3716.82         8427.16        12143.98
  2003          62              3663.81         8674.44        12338.25
  2003          63              3770.83         8503.25        12274.08
  2003          64              3682.81         8099.81        11782.62
  2003          65              4476.99         9804.66        14281.65
  2003          66              4807.06        10521.44        15328.50
  2003          67              5398.19        11816.85        17215.04
  2003          68              5625.24        12461.56        18086.80
  2003          69              6163.36        13102.25        19265.61
  2003          70              6939.53        14334.59        21274.12
  2003          71              7477.65        15032.35        22510.00
  2003          72              7882.74        16099.50        23982.24
  2003          73              8552.88        16154.57        24707.45
  2003          74              9107.01        17348.86        26455.87
  2003          75              9876.17        17313.83        27190.00
  2003          76             10726.36        18083.67        28810.03
  2003          77             11823.61        18902.55        30726.16
  2003          78             12324.72        18081.66        30406.38
  2003          79             13203.91        17235.75        30439.66
  2003          80             14032.09        15853.24        29885.33
  2003          81             15121.33        15386.73        30508.06
  2003          82             16201.57        15790.17        31991.74
  2003          83             16696.68        15490.84        32187.52
  2003          84             15693.45        13963.18        29656.63
  2003          85             16933.73        14320.58        31254.31
  2003          86             17921.94        13965.18        31887.12
  2003          87             18388.05        13404.58        31792.63
  2003          88             18603.10        12901.03        31504.13
  2003          89             18391.05        11830.86        30221.91
  2003          90             17544.87        10362.27        27907.14
  2003          91             16631.66         8839.61        25471.27
  2003          92             15095.33         7291.93        22387.26
  2003          93             13353.94         5913.43        19267.37
  2003          94             11555.55         4868.29        16423.84
  2003          95              9625.12         3684.00        13309.12
  2003          96              7268.60         2564.79         9833.39
  2003          97              5240.15         1688.84         6928.99
  2003          98              3967.88         1236.35         5204.23
  2003          99              2990.66          846.92         3837.58
  2003         100              2236.49          590.64         2827.13
  2003         101              1452.32          370.40         1822.72
  2003         102               939.21          203.22         1142.43
  2003         103               563.12          117.13          680.25
  2003         104               310.07           71.07          381.14
  2003         105               190.04           24.02          214.06
  2003         106               113.02           16.02          129.04
  2003         107                59.02           12.02           71.04
  2003         108                25.00            5.00           30.00
  2003         109                11.00            2.00           13.00
  2003         110+                9.00            6.00           15.00
  2004           0              1406.33         1717.69         3124.02
  2004           1               212.05          271.27          483.32
  2004           2               110.02          165.16          275.18
  2004           3                96.02          123.12          219.14
  2004           4                80.02          102.10          182.12
  2004           5                53.02           77.07          130.09
  2004           6                43.01           89.09          132.10
  2004           7                59.02           83.08          142.10
  2004           8                36.00           69.07          105.07
  2004           9                36.00           62.06           98.06
  2004          10                43.01           50.05           93.06
  2004          11                37.01           55.05           92.06
  2004          12                35.00           68.07          103.07
  2004          13                47.02           88.09          135.11
  2004          14                63.02          103.10          166.12
  2004          15                77.02          135.13          212.15
  2004          16               109.02          218.22          327.24
  2004          17               130.03          235.23          365.26
  2004          18               144.04          310.31          454.35
  2004          19               171.04          399.40          570.44
  2004          20               192.04          383.38          575.42
  2004          21               170.04          464.46          634.50
  2004          22               196.04          424.42          620.46
  2004          23               225.06          441.44          666.50
  2004          24               193.04          553.55          746.59
  2004          25               224.05          470.47          694.52
  2004          26               228.06          522.52          750.58
  2004          27               242.06          550.54          792.60
  2004          28               297.07          643.64          940.71
  2004          29               334.08          647.64          981.72
  2004          30               349.08          744.74         1093.82
  2004          31               349.08          810.80         1159.88
  2004          32               399.10          786.77         1185.87
  2004          33               380.08          811.80         1191.88
  2004          34               442.10          899.89         1341.99
  2004          35               470.11          899.88         1369.99
  2004          36               521.12          950.94         1472.06
  2004          37               452.11          986.98         1439.09
  2004          38               494.12          912.90         1407.02
  2004          39               626.15         1096.08         1722.23
  2004          40               595.14         1182.17         1777.31
  2004          41               620.14         1227.21         1847.35
  2004          42               693.16         1383.36         2076.52
  2004          43               680.16         1388.37         2068.53
  2004          44               734.17         1572.55         2306.72
  2004          45               873.20         1849.83         2723.03
  2004          46               922.21         1954.93         2877.14
  2004          47               957.22         2088.06         3045.28
  2004          48              1263.29         2330.29         3593.58
  2004          49              1337.31         2533.49         3870.80
  2004          50              1440.34         3011.97         4452.31
  2004          51              1745.41         3461.41         5206.82
  2004          52              1940.45         4099.04         6039.49
  2004          53              2307.54         4846.78         7154.32
  2004          54              2847.66         5629.55         8477.21
  2004          55              3174.74         6585.49         9760.23
  2004          56              3397.80         7122.02        10519.82
  2004          57              3097.73         6809.71         9907.44
  2004          58              2258.53         5029.95         7288.48
  2004          59              2736.64         6302.21         9038.85
  2004          60              3466.81         7836.72        11303.53
  2004          61              3398.80         7966.85        11365.65
  2004          62              3880.91         9028.90        12909.81
  2004          63              4074.95         9191.06        13266.01
  2004          64              3989.93         8790.66        12780.59
  2004          65              3946.92         8644.51        12591.43
  2004          66              4751.11        10447.29        15198.40
  2004          67              5147.20        11219.05        16366.25
  2004          68              5779.34        12477.30        18256.64
  2004          69              6078.42        13066.87        19145.29
  2004          70              6626.54        13636.44        20262.98
  2004          71              7184.67        15084.86        22269.53
  2004          72              7982.86        15851.62        23834.48
  2004          73              8583.00        16588.35        25171.35
  2004          74              8817.06        16844.60        25661.66
  2004          75              9923.32        18158.90        28082.22
  2004          76             10644.48        18341.07        28985.55
  2004          77             11656.72        18962.68        30619.40
  2004          78             12510.92        19732.44        32243.36
  2004          79             13352.11        18987.71        32339.82
  2004          80             14288.34        17834.57        32122.91
  2004          81             15060.52        16330.09        31390.61
  2004          82             15919.71        15455.23        31374.94
  2004          83             17044.97        15747.52        32792.49
  2004          84             17536.10        15319.10        32855.20
  2004          85             16467.84        13810.61        30278.45
  2004          86             17541.09        13687.49        31228.58
  2004          87             18341.28        13421.23        31762.51
  2004          88             18928.42        12667.48        31595.90
  2004          89             18461.31        11568.40        30029.71
  2004          90             18167.24        10830.68        28997.92
  2004          91             17163.00         9109.97        26272.97
  2004          92             15763.68         7735.62        23499.30
  2004          93             14233.32         6241.15        20474.47
  2004          94             12100.82         4999.93        17100.75
  2004          95             10257.40         3903.85        14161.25
  2004          96              8335.94         2971.93        11307.87
  2004          97              6206.45         2024.99         8231.44
  2004          98              4321.01         1278.26         5599.27
  2004          99              3283.77          919.90         4203.67
  2004         100              2438.57          574.56         3013.13
  2004         101              1712.40          439.43         2151.83
  2004         102              1110.25          238.23         1348.48
  2004         103               742.17          134.13          876.30
  2004         104               405.09           67.07          472.16
  2004         105               249.06           45.05          294.11
  2004         106               105.02           24.02          129.04
  2004         107                64.02           14.02           78.04
  2004         108                29.00            6.00           35.00
  2004         109                22.00            5.00           27.00
  2004         110+               14.00            0.00           14.00
  2005           0              1317.29         1642.53         2959.82
  2005           1               193.04          272.26          465.30
  2005           2               124.02          156.14          280.16
  2005           3                99.02          127.12          226.14
  2005           4                78.02           95.09          173.11
  2005           5                53.01           81.08          134.09
  2005           6                57.02           91.09          148.11
  2005           7                53.02           92.08          145.10
  2005           8                50.01           83.08          133.09
  2005           9                33.00           62.06           95.06
  2005          10                51.01           56.05          107.06
  2005          11                32.00           51.04           83.04
  2005          12                33.00           60.06           93.06
  2005          13                51.02           85.08          136.10
  2005          14                62.02          109.10          171.12
  2005          15                79.02          149.14          228.16
  2005          16                79.02          189.18          268.20
  2005          17               103.02          218.20          321.22
  2005          18               143.03          294.27          437.30
  2005          19               178.04          370.34          548.38
  2005          20               172.04          424.40          596.44
  2005          21               179.04          425.39          604.43
  2005          22               237.05          467.43          704.48
  2005          23               230.05          499.46          729.51
  2005          24               249.05          488.45          737.50
  2005          25               224.05          514.48          738.53
  2005          26               242.06          556.52          798.58
  2005          27               243.05          518.48          761.53
  2005          28               262.06          627.58          889.64
  2005          29               312.07          672.63          984.70
  2005          30               347.08          676.63         1023.71
  2005          31               376.08          783.73         1159.81
  2005          32               409.09          751.70         1160.79
  2005          33               430.10          837.78         1267.88
  2005          34               475.10          868.81         1343.91
  2005          35               461.10          969.90         1431.00
  2005          36               515.11          919.85         1434.96
  2005          37               532.12         1010.94         1543.06
  2005          38               513.11         1006.94         1520.05
  2005          39               533.12         1011.94         1545.06
  2005          40               606.13         1215.13         1821.26
  2005          41               677.14         1263.18         1940.32
  2005          42               651.14         1366.27         2017.41
  2005          43               714.16         1330.23         2044.39
  2005          44               784.17         1637.53         2421.70
  2005          45               859.18         1729.61         2588.79
  2005          46               935.20         1962.83         2898.03
  2005          47              1054.23         2050.90         3105.13
  2005          48              1094.23         2298.14         3392.37
  2005          49              1235.27         2545.37         3780.64
  2005          50              1423.31         2839.64         4262.95
  2005          51              1641.36         3322.09         4963.45
  2005          52              1839.40         3833.57         5672.97
  2005          53              2040.45         4316.02         6356.47
  2005          54              2475.54         5252.88         7728.42
  2005          55              2904.63         6173.74         9078.37
  2005          56              3228.70         7239.74        10468.44
  2005          57              3589.78         7990.43        11580.21
  2005          58              3274.71         7339.83        10614.54
  2005          59              2351.51         5521.14         7872.65
  2005          60              2853.62         6763.28         9616.90
  2005          61              3694.81         8467.88        12162.69
  2005          62              3771.82         8609.00        12380.82
  2005          63              4139.90         9764.08        13903.98
  2005          64              4398.96         9839.15        14238.11
  2005          65              4322.95         9500.83        13823.78
  2005          66              4116.90         9252.60        13369.50
  2005          67              5218.14        11038.26        16256.40
  2005          68              5666.24        11963.12        17629.36
  2005          69              6249.36        13557.61        19806.97
  2005          70              6663.46        14199.20        20862.66
  2005          71              7318.60        14734.70        22053.30
  2005          72              8258.80        16389.24        24648.04
  2005          73              8803.93        16900.71        25704.64
  2005          74              9591.09        18048.79        27639.88
  2005          75             10129.21        18133.86        28263.07
  2005          76             11167.44        19703.32        30870.76
  2005          77             11866.60        19779.39        31645.99
  2005          78             12886.82        20770.32        33657.14
  2005          79             13987.06        21043.57        35030.63
  2005          80             14927.27        20337.91        35265.18
  2005          81             15800.45        18956.63        34757.08
  2005          82             16983.71        17312.10        34295.81
  2005          83             17790.89        16551.39        34342.28
  2005          84             19199.19        16427.27        35626.46
  2005          85             19313.22        16079.96        35393.18
  2005          86             17605.84        14075.09        31680.93
  2005          87             18959.14        13936.96        32896.10
  2005          88             19501.26        13390.45        32891.71
  2005          89             19916.36        12692.81        32609.17
  2005          90             19425.25        11383.59        30808.84
  2005          91             18861.12        10141.43        29002.55
  2005          92             17066.73         8409.82        25476.55
  2005          93             15893.47         7066.57        22960.04
  2005          94             13755.00         5628.23        19383.23
  2005          95             11616.54         4341.03        15957.57
  2005          96              9464.06         3409.17        12873.23
  2005          97              7495.64         2422.25         9917.89
  2005          98              5379.18         1653.54         7032.72
  2005          99              3730.82         1010.94         4741.76
  2005         100              2746.60          694.65         3441.25
  2005         101              1852.41          430.40         2282.81
  2005         102              1326.29          266.25         1592.54
  2005         103               851.18          154.14         1005.32
  2005         104               486.10           90.08          576.18
  2005         105               259.05           51.05          310.10
  2005         106               144.04           29.02          173.06
  2005         107               103.02           10.01          113.03
  2005         108                34.01            8.00           42.01
  2005         109                23.00            2.00           25.00
  2005         110+               18.00            2.00           20.00
  2006           0              1308.27         1557.12         2865.39
  2006           1               205.04          233.16          438.20
  2006           2               109.02          158.12          267.14
  2006           3                94.02          104.07          198.09
  2006           4                68.02          105.08          173.10
  2006           5                70.02           79.05          149.07
  2006           6                50.01           82.06          132.07
  2006           7                49.01           75.05          124.06
  2006           8                53.01           61.04          114.05
  2006           9                43.01           50.04           93.05
  2006          10                38.00           53.04           91.04
  2006          11                39.01           61.04          100.05
  2006          12                39.00           65.05          104.05
  2006          13                49.01           69.05          118.06
  2006          14                51.01          109.08          160.09
  2006          15                77.02          132.09          209.11
  2006          16                79.02          183.13          262.15
  2006          17               109.02          228.16          337.18
  2006          18               130.02          300.21          430.23
  2006          19               177.04          363.26          540.30
  2006          20               179.04          409.29          588.33
  2006          21               187.04          392.28          579.32
  2006          22               211.04          431.31          642.35
  2006          23               188.04          465.33          653.37
  2006          24               233.04          473.34          706.38
  2006          25               227.04          433.31          660.35
  2006          26               253.05          479.34          732.39
  2006          27               249.05          558.40          807.45
  2006          28               267.06          533.38          800.44
  2006          29               322.07          627.45          949.52
  2006          30               313.06          661.48          974.54
  2006          31               314.06          676.49          990.55
  2006          32               380.08          759.55         1139.63
  2006          33               431.08          798.58         1229.66
  2006          34               438.09          854.61         1292.70
  2006          35               455.10          897.65         1352.75
  2006          36               490.10          871.62         1361.72
  2006          37               527.11          968.69         1495.80
  2006          38               553.11         1044.75         1597.86
  2006          39               517.10         1065.76         1582.86
  2006          40               592.12         1064.76         1656.88
  2006          41               671.14         1245.90         1917.04
  2006          42               661.14         1331.96         1993.10
  2006          43               764.16         1394.00         2158.16
  2006          44               764.16         1581.14         2345.30
  2006          45               795.16         1699.22         2494.38
  2006          46               970.20         1891.35         2861.55
  2006          47               998.21         2084.50         3082.71
  2006          48              1115.23         2186.57         3301.80
  2006          49              1181.24         2383.71         3564.95
  2006          50              1383.28         2634.90         4018.18
  2006          51              1589.33         3145.27         4734.60
  2006          52              1685.35         3344.40         5029.75
  2006          53              1889.38         3986.87         5876.25
  2006          54              2176.45         4552.27         6728.72
  2006          55              2433.50         5492.95         7926.45
  2006          56              2958.61         6474.65         9433.26
  2006          57              3411.70         7361.29        10772.99
  2006          58              3699.75         8257.94        11957.69
  2006          59              3406.69         7599.46        11006.15
  2006          60              2495.51         5618.03         8113.54
  2006          61              3024.62         7077.08        10101.70
  2006          62              3635.74         8880.39        12516.13
  2006          63              3880.80         9247.65        13128.45
  2006          64              4254.87        10185.32        14440.19
  2006          65              4590.94        10254.38        14845.32
  2006          66              4480.92         9965.16        14446.08
  2006          67              4498.93         9675.96        14174.89
  2006          68              5501.13        11670.39        17171.52
  2006          69              6054.24        12631.08        18685.32
  2006          70              6707.37        13686.84        20394.21
  2006          71              7090.45        14416.37        21506.82
  2006          72              7780.59        15168.91        22949.50
  2006          73              8610.76        16863.12        25473.88
  2006          74              9482.94        17602.66        27085.60
  2006          75             10328.12        18609.38        28937.50
  2006          76             10715.19        19040.69        29755.88
  2006          77             11787.41        20397.67        32185.08
  2006          78             12843.63        20634.84        33478.47
  2006          79             13921.85        21056.14        34977.99
  2006          80             15245.12        21386.38        36631.50
  2006          81             16178.32        20489.74        36668.06
  2006          82             16802.44        18795.52        35597.96
  2006          83             17831.65        17065.27        34896.92
  2006          84             18681.82        16004.51        34686.33
  2006          85             19882.08        15873.42        35755.50
  2006          86             20096.12        15489.14        35585.26
  2006          87             18410.77        13203.49        31614.26
  2006          88             19206.93        12916.29        32123.22
  2006          89             19585.01        12159.74        31744.75
  2006          90             19790.05        11381.18        31171.23
  2006          91             19033.90         9976.18        29010.08
  2006          92             17916.67         8824.35        26741.02
  2006          93             16259.33         6964.01        23223.34
  2006          94             14481.97         5909.25        20391.22
  2006          95             12279.51         4547.27        16826.78
  2006          96              9833.01         3447.48        13280.49
  2006          97              7968.64         2485.78        10454.42
  2006          98              6168.26         1706.23         7874.49
  2006          99              4414.91         1142.82         5557.73
  2006         100              2944.61          666.48         3611.09
  2006         101              2111.43          440.32         2551.75
  2006         102              1357.28          270.19         1627.47
  2006         103               911.18          162.12         1073.30
  2006         104               571.11           91.07          662.18
  2006         105               343.07           55.04          398.11
  2006         106               163.04           24.02          187.06
  2006         107               105.02           10.00          115.02
  2006         108                55.01            9.00           64.01
  2006         109                25.00            6.00           31.00
  2006         110+               21.00            1.00           22.00
  2007           0              1294.23         1535.11         2829.34
  2007           1               173.03          244.18          417.21
  2007           2               106.02          113.08          219.10
  2007           3                91.02           98.07          189.09
  2007           4                62.01           94.07          156.08
  2007           5                61.01           68.04          129.05
  2007           6                54.01           76.05          130.06
  2007           7                46.00           68.04          114.04
  2007           8                36.00           60.04           96.04
  2007           9                41.00           42.03           83.03
  2007          10                42.00           54.04           96.04
  2007          11                31.00           58.04           89.04
  2007          12                38.00           64.05          102.05
  2007          13                38.00           68.05          106.05
  2007          14                60.01           81.06          141.07
  2007          15                60.02          104.07          164.09
  2007          16                97.02          157.12          254.14
  2007          17               102.02          190.13          292.15
  2007          18                99.02          301.22          400.24
  2007          19               154.02          335.24          489.26
  2007          20               168.03          354.26          522.29
  2007          21               196.04          374.27          570.31
  2007          22               194.04          459.33          653.37
  2007          23               209.04          458.33          667.37
  2007          24               191.04          446.32          637.36
  2007          25               220.04          432.31          652.35
  2007          26               205.04          440.32          645.36
  2007          27               246.04          486.35          732.39
  2007          28               244.04          539.39          783.43
  2007          29               280.05          549.39          829.44
  2007          30               303.06          598.43          901.49
  2007          31               327.06          658.47          985.53
  2007          32               334.06          754.55         1088.61
  2007          33               392.07          756.55         1148.62
  2007          34               420.08          868.63         1288.71
  2007          35               481.08          902.65         1383.73
  2007          36               472.08          938.68         1410.76
  2007          37               536.10          961.69         1497.79
  2007          38               563.10         1101.79         1664.89
  2007          39               591.11         1134.82         1725.93
  2007          40               558.10         1144.83         1702.93
  2007          41               577.10         1174.85         1751.95
  2007          42               705.12         1397.02         2102.14
  2007          43               767.13         1454.05         2221.18
  2007          44               758.13         1533.11         2291.24
  2007          45               827.14         1602.16         2429.30
  2007          46               967.17         1773.28         2740.45
  2007          47              1001.17         2033.47         3034.64
  2007          48              1108.20         2239.62         3347.82
  2007          49              1148.21         2273.64         3421.85
  2007          50              1326.23         2482.79         3809.02
  2007          51              1458.26         2842.06         4300.32
  2007          52              1581.28         3148.27         4729.55
  2007          53              1805.32         3686.66         5491.98
  2007          54              2029.36         4215.05         6244.41
  2007          55              2374.42         4945.58         7320.00
  2007          56              2692.48         5856.24         8548.72
  2007          57              3066.55         6993.06        10059.61
  2007          58              3585.64         7954.76        11540.40
  2007          59              3744.67         8591.22        12335.89
  2007          60              3499.63         8315.01        11814.64
  2007          61              2636.47         5906.28         8542.75
  2007          62              3269.59         7484.42        10754.01
  2007          63              4075.73         9435.83        13511.56
  2007          64              4135.74         9779.08        13914.82
  2007          65              4781.86        10701.74        15483.60
  2007          66              4798.85        10867.86        15666.71
  2007          67              4777.86        10808.82        15586.68
  2007          68              4713.84        10394.53        15108.37
  2007          69              6000.08        12292.90        18292.98
  2007          70              6532.17        13599.84        20132.01
  2007          71              7214.29        14919.79        22134.08
  2007          72              7738.38        15267.05        23005.43
  2007          73              8336.49        16029.60        24366.09
  2007          74              9357.67        17734.84        27092.51
  2007          75             10143.81        18539.42        28683.23
  2007          76             10964.95        19508.11        30473.06
  2007          77             11736.10        19722.27        31458.37
  2007          78             13039.33        20958.16        33997.49
  2007          79             13753.46        21489.55        35243.01
  2007          80             15187.71        22324.16        37511.87
  2007          81             16420.93        22270.12        38691.05
  2007          82             17204.07        20986.19        38190.26
  2007          83             18216.25        19254.94        37471.19
  2007          84             19164.42        17374.58        36539.00
  2007          85             20198.61        16447.90        36646.51
  2007          86             20967.74        15568.27        36536.01
  2007          87             21152.77        14991.84        36144.61
  2007          88             19137.41        12740.22        31877.63
  2007          89             19938.55        12333.93        32272.48
  2007          90             20025.58        11434.27        31459.85
  2007          91             19812.53        10118.32        29930.85
  2007          92             18434.29         8937.46        27371.75
  2007          93             17147.06         7605.51        24752.57
  2007          94             15200.71         6083.41        21284.12
  2007          95             13137.35         4902.55        18039.90
  2007          96             11049.98         3634.63        14684.61
  2007          97              8760.56         2562.85        11323.41
  2007          98              6800.21         1859.34         8659.55
  2007          99              5020.90         1272.92         6293.82
  2007         100              3619.65          792.58         4412.23
  2007         101              2160.39          455.33         2615.72
  2007         102              1500.27          324.23         1824.50
  2007         103               997.18          188.14         1185.32
  2007         104               681.13           98.07          779.20
  2007         105               342.07           41.03          383.10
  2007         106               205.03           28.02          233.05
  2007         107               101.02           18.01          119.03
  2007         108                63.02            1.00           64.02
  2007         109                33.00            6.00           39.00
  2007         110+               23.00            3.00           26.00
  2008           0              1310.23         1489.09         2799.32
  2008           1               175.03          230.16          405.19
  2008           2               115.02          122.09          237.11
  2008           3                69.02           93.07          162.09
  2008           4                64.02           81.06          145.08
  2008           5                54.00           82.06          136.06
  2008           6                44.00           63.05          107.05
  2008           7                49.01           61.04          110.05
  2008           8                50.00           54.04          104.04
  2008           9                42.00           58.04          100.04
  2008          10                40.00           43.03           83.03
  2008          11                32.00           53.04           85.04
  2008          12                30.00           67.05           97.05
  2008          13                44.00           72.05          116.05
  2008          14                40.00           95.07          135.07
  2008          15                79.02          124.09          203.11
  2008          16                89.02          156.12          245.14
  2008          17               107.02          214.16          321.18
  2008          18               113.02          260.19          373.21
  2008          19               170.03          309.23          479.26
  2008          20               157.02          334.24          491.26
  2008          21               181.03          405.29          586.32
  2008          22               164.03          419.31          583.34
  2008          23               223.04          453.33          676.37
  2008          24               195.04          446.32          641.36
  2008          25               240.04          464.34          704.38
  2008          26               199.04          433.32          632.36
  2008          27               238.04          504.37          742.41
  2008          28               237.04          513.37          750.41
  2008          29               263.04          531.39          794.43
  2008          30               291.05          621.45          912.50
  2008          31               345.06          581.43          926.49
  2008          32               371.06          700.51         1071.57
  2008          33               368.06          720.52         1088.58
  2008          34               452.08          833.61         1285.69
  2008          35               437.08          876.63         1313.71
  2008          36               514.09          937.69         1451.78
  2008          37               561.10         1005.73         1566.83
  2008          38               549.10         1044.76         1593.86
  2008          39               664.12         1103.80         1767.92
  2008          40               609.10         1201.87         1810.97
  2008          41               631.11         1238.90         1870.01
  2008          42               648.12         1184.86         1832.98
  2008          43               769.14         1470.07         2239.21
  2008          44               800.14         1486.08         2286.22
  2008          45               808.14         1532.11         2340.25
  2008          46               933.16         1764.28         2697.44
  2008          47               972.17         1866.36         2838.53
  2008          48              1098.19         2108.53         3206.72
  2008          49              1177.21         2421.76         3598.97
  2008          50              1282.22         2516.83         3799.05
  2008          51              1356.24         2646.93         4003.17
  2008          52              1499.27         3119.27         4618.54
  2008          53              1663.29         3446.51         5109.80
  2008          54              1883.32         3919.86         5803.18
  2008          55              2130.37         4600.35         6730.72
  2008          56              2367.41         5178.77         7546.18
  2008          57              2770.48         6245.55         9016.03
  2008          58              3256.56         7319.33        10575.89
  2008          59              3819.66         8483.18        12302.84
  2008          60              4133.72         9323.78        13457.50
  2008          61              3791.67         8611.26        12402.93
  2008          62              2741.48         6522.74         9264.22
  2008          63              3401.59         8020.83        11422.42
  2008          64              4226.74        10027.30        14254.04
  2008          65              4269.74        10305.50        14575.24
  2008          66              4987.87        11480.35        16468.22
  2008          67              5253.92        11693.51        16947.43
  2008          68              5013.87        11023.03        16036.90
  2008          69              5300.93        11207.15        16508.08
  2008          70              6317.11        13347.72        19664.83
  2008          71              7047.23        14301.41        21348.64
  2008          72              7998.39        15808.50        23806.89
  2008          73              8547.49        16196.79        24744.28
  2008          74              9165.60        17117.46        26283.06
