Chile, Deaths (period 1x1), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1992           0              1890.00         2319.00         4209.00
  1992           1               150.00          222.00          372.00
  1992           2                93.00          134.00          227.00
  1992           3                52.00          111.00          163.00
  1992           4                44.00           48.00           92.00
  1992           5                30.00           37.00           67.00
  1992           6                36.00           31.00           67.00
  1992           7                27.00           42.00           69.00
  1992           8                29.00           41.00           70.00
  1992           9                25.00           35.00           60.00
  1992          10                23.00           37.00           60.00
  1992          11                23.00           49.00           72.00
  1992          12                25.00           37.00           62.00
  1992          13                25.00           46.00           71.00
  1992          14                32.00           58.00           90.00
  1992          15                38.00           62.00          100.00
  1992          16                50.00           92.00          142.00
  1992          17                49.00          108.00          157.00
  1992          18                44.00          128.00          172.00
  1992          19                52.00          151.00          203.00
  1992          20                55.00          164.00          219.00
  1992          21                52.00          199.00          251.00
  1992          22                71.00          193.00          264.00
  1992          23                57.00          189.00          246.00
  1992          24                49.00          186.00          235.00
  1992          25                63.00          216.00          279.00
  1992          26                70.00          202.00          272.00
  1992          27                58.00          197.00          255.00
  1992          28                79.00          205.00          284.00
  1992          29                64.00          201.00          265.00
  1992          30                63.00          224.00          287.00
  1992          31                77.00          218.00          295.00
  1992          32                63.00          223.00          286.00
  1992          33                73.00          207.00          280.00
  1992          34                89.00          214.00          303.00
  1992          35                98.00          242.00          340.00
  1992          36                92.00          198.00          290.00
  1992          37                91.00          215.00          306.00
  1992          38               127.00          213.00          340.00
  1992          39               111.00          206.00          317.00
  1992          40                94.00          216.00          310.00
  1992          41               139.00          241.00          380.00
  1992          42               133.00          273.00          406.00
  1992          43               149.00          250.00          399.00
  1992          44               151.00          247.00          398.00
  1992          45               155.00          295.00          450.00
  1992          46               172.00          302.00          474.00
  1992          47               165.00          274.00          439.00
  1992          48               173.00          302.00          475.00
  1992          49               217.00          336.00          553.00
  1992          50               203.00          388.00          591.00
  1992          51               238.00          368.00          606.00
  1992          52               256.00          382.00          638.00
  1992          53               250.00          344.00          594.00
  1992          54               243.00          401.00          644.00
  1992          55               266.00          459.00          725.00
  1992          56               300.00          442.00          742.00
  1992          57               312.00          444.00          756.00
  1992          58               323.00          528.00          851.00
  1992          59               351.00          554.00          905.00
  1992          60               341.00          625.00          966.00
  1992          61               434.00          734.00         1168.00
  1992          62               519.00          797.00         1316.00
  1992          63               531.00          785.00         1316.00
  1992          64               554.00          829.00         1383.00
  1992          65               550.00          762.00         1312.00
  1992          66               568.00          751.00         1319.00
  1992          67               569.00          836.00         1405.00
  1992          68               592.00          828.00         1420.00
  1992          69               652.00          832.00         1484.00
  1992          70               657.00          898.00         1555.00
  1992          71               716.00          937.00         1653.00
  1992          72               744.00          934.00         1678.00
  1992          73               763.00          925.00         1688.00
  1992          74               816.00          943.00         1759.00
  1992          75               899.00          971.00         1870.00
  1992          76               889.00         1022.00         1911.00
  1992          77               969.00          969.00         1938.00
  1992          78               993.00         1004.00         1997.00
  1992          79               964.00          997.00         1961.00
  1992          80               980.00          890.00         1870.00
  1992          81              1016.00          909.00         1925.00
  1992          82              1035.00          866.00         1901.00
  1992          83               959.00          785.00         1744.00
  1992          84               930.00          764.00         1694.00
  1992          85               877.00          650.00         1527.00
  1992          86               855.00          598.00         1453.00
  1992          87               770.00          490.00         1260.00
  1992          88               688.00          442.00         1130.00
  1992          89               635.00          350.00          985.00
  1992          90               588.00          272.00          860.00
  1992          91               525.00          268.00          793.00
  1992          92               382.00          194.00          576.00
  1992          93               330.00          123.00          453.00
  1992          94               232.00          113.00          345.00
  1992          95               219.00           61.00          280.00
  1992          96               178.00           53.00          231.00
  1992          97               119.00           33.00          152.00
  1992          98                74.00           21.00           95.00
  1992          99                61.00           21.00           82.00
  1992         100                39.00           14.00           53.00
  1992         101                30.00            9.00           39.00
  1992         102                17.00            7.00           24.00
  1992         103                11.00            4.00           15.00
  1992         104                 7.00            4.00           11.00
  1992         105                 7.09            1.00            8.09
  1992         106                 4.41            0.00            4.41
  1992         107                 2.68            0.00            2.68
  1992         108                 1.59            0.00            1.59
  1992         109                 0.93            0.00            0.93
  1992         110+                0.30            0.00            0.30
  1993           0              1671.00         2121.00         3792.00
  1993           1               140.00          195.00          335.00
  1993           2                97.00           85.00          182.00
  1993           3                51.00           68.00          119.00
  1993           4                30.00           57.00           87.00
  1993           5                47.00           43.00           90.00
  1993           6                34.00           51.00           85.00
  1993           7                24.00           44.00           68.00
  1993           8                20.00           45.00           65.00
  1993           9                27.00           33.00           60.00
  1993          10                27.00           40.00           67.00
  1993          11                35.00           40.00           75.00
  1993          12                20.00           42.00           62.00
  1993          13                29.00           46.00           75.00
  1993          14                30.00           58.00           88.00
  1993          15                35.00           65.00          100.00
  1993          16                53.00           88.00          141.00
  1993          17                40.00          115.00          155.00
  1993          18                44.00          141.00          185.00
  1993          19                49.00          161.00          210.00
  1993          20                59.00          190.00          249.00
  1993          21                48.00          187.00          235.00
  1993          22                45.00          170.00          215.00
  1993          23                46.00          216.00          262.00
  1993          24                50.00          196.00          246.00
  1993          25                52.00          245.00          297.00
  1993          26                67.00          221.00          288.00
  1993          27                60.00          234.00          294.00
  1993          28                67.00          218.00          285.00
  1993          29                62.00          222.00          284.00
  1993          30                78.00          231.00          309.00
  1993          31                79.00          226.00          305.00
  1993          32                68.00          230.00          298.00
  1993          33                73.00          206.00          279.00
  1993          34                81.00          210.00          291.00
  1993          35               100.00          231.00          331.00
  1993          36                89.00          229.00          318.00
  1993          37               108.00          228.00          336.00
  1993          38               112.00          213.00          325.00
  1993          39               124.00          232.00          356.00
  1993          40               117.00          236.00          353.00
  1993          41               126.00          240.00          366.00
  1993          42               143.00          257.00          400.00
  1993          43               122.00          257.00          379.00
  1993          44               141.00          259.00          400.00
  1993          45               171.00          304.00          475.00
  1993          46               177.00          282.00          459.00
  1993          47               200.00          317.00          517.00
  1993          48               197.00          321.00          518.00
  1993          49               214.00          325.00          539.00
  1993          50               223.00          347.00          570.00
  1993          51               261.00          360.00          621.00
  1993          52               233.00          423.00          656.00
  1993          53               296.00          414.00          710.00
  1993          54               263.00          428.00          691.00
  1993          55               259.00          460.00          719.00
  1993          56               276.00          483.00          759.00
  1993          57               317.00          512.00          829.00
  1993          58               326.00          522.00          848.00
  1993          59               344.00          564.00          908.00
  1993          60               377.00          635.00         1012.00
  1993          61               389.00          636.00         1025.00
  1993          62               495.00          786.00         1281.00
  1993          63               538.00          821.00         1359.00
  1993          64               572.00          874.00         1446.00
  1993          65               607.00          913.00         1520.00
  1993          66               626.00          816.00         1442.00
  1993          67               584.00          851.00         1435.00
  1993          68               575.00          898.00         1473.00
  1993          69               633.00          875.00         1508.00
  1993          70               669.00          897.00         1566.00
  1993          71               697.00          879.00         1576.00
  1993          72               752.00         1009.00         1761.00
  1993          73               779.00          950.00         1729.00
  1993          74               789.00          962.00         1751.00
  1993          75               891.00         1044.00         1935.00
  1993          76               943.00         1079.00         2022.00
  1993          77              1002.00          960.00         1962.00
  1993          78              1011.00          998.00         2009.00
  1993          79              1061.00         1018.00         2079.00
  1993          80              1054.00         1005.00         2059.00
  1993          81               997.00          885.00         1882.00
  1993          82              1092.00          960.00         2052.00
  1993          83              1056.00          895.00         1951.00
  1993          84               893.00          788.00         1681.00
  1993          85               942.00          703.00         1645.00
  1993          86               894.00          669.00         1563.00
  1993          87               830.00          533.00         1363.00
  1993          88               763.00          405.00         1168.00
  1993          89               697.00          436.00         1133.00
  1993          90               610.00          326.00          936.00
  1993          91               495.00          284.00          779.00
  1993          92               482.00          210.00          692.00
  1993          93               348.00          166.00          514.00
  1993          94               269.00           93.00          362.00
  1993          95               220.00           74.00          294.00
  1993          96               167.00           46.00          213.00
  1993          97               108.00           64.00          172.00
  1993          98                93.00           22.00          115.00
  1993          99                68.00           23.00           91.00
  1993         100                41.00            9.00           50.00
  1993         101                30.00            4.00           34.00
  1993         102                14.00            5.00           19.00
  1993         103                 9.00            3.00           12.00
  1993         104                11.00            4.00           15.00
  1993         105                 3.68            2.95            6.63
  1993         106                 2.33            1.49            3.82
  1993         107                 1.29            0.95            2.24
  1993         108                 0.71            0.59            1.30
  1993         109                 0.00            0.00            0.00
  1993         110+                0.00            0.00            0.00
  1994           0              1565.00         1890.00         3455.00
  1994           1               121.00          167.00          288.00
  1994           2                50.00           97.00          147.00
  1994           3                58.00           72.00          130.00
  1994           4                36.00           56.00           92.00
  1994           5                43.00           61.00          104.00
  1994           6                36.00           45.00           81.00
  1994           7                28.00           34.00           62.00
  1994           8                24.00           34.00           58.00
  1994           9                23.00           39.00           62.00
  1994          10                23.00           32.00           55.00
  1994          11                27.00           40.00           67.00
  1994          12                27.00           46.00           73.00
  1994          13                29.00           45.00           74.00
  1994          14                28.00           57.00           85.00
  1994          15                53.00           59.00          112.00
  1994          16                40.00           93.00          133.00
  1994          17                35.00          134.00          169.00
  1994          18                42.00          120.00          162.00
  1994          19                32.00          130.00          162.00
  1994          20                40.00          160.00          200.00
  1994          21                51.00          182.00          233.00
  1994          22                45.00          189.00          234.00
  1994          23                51.00          190.00          241.00
  1994          24                48.00          166.00          214.00
  1994          25                57.00          192.00          249.00
  1994          26                40.00          222.00          262.00
  1994          27                51.00          224.00          275.00
  1994          28                69.00          223.00          292.00
  1994          29                64.00          228.00          292.00
  1994          30                71.00          237.00          308.00
  1994          31                72.00          178.00          250.00
  1994          32                76.00          249.00          325.00
  1994          33                69.00          244.00          313.00
  1994          34                77.00          221.00          298.00
  1994          35                86.00          242.00          328.00
  1994          36                97.00          243.00          340.00
  1994          37               115.00          240.00          355.00
  1994          38               113.00          241.00          354.00
  1994          39               118.00          236.00          354.00
  1994          40               120.00          228.00          348.00
  1994          41               140.00          259.00          399.00
  1994          42               127.00          273.00          400.00
  1994          43               141.00          239.00          380.00
  1994          44               179.00          256.00          435.00
  1994          45               179.00          310.00          489.00
  1994          46               191.00          346.00          537.00
  1994          47               215.00          342.00          557.00
  1994          48               219.00          357.00          576.00
  1994          49               199.00          386.00          585.00
  1994          50               244.00          406.00          650.00
  1994          51               244.00          381.00          625.00
  1994          52               241.00          436.00          677.00
  1994          53               273.00          463.00          736.00
  1994          54               290.00          478.00          768.00
  1994          55               282.00          477.00          759.00
  1994          56               323.00          495.00          818.00
  1994          57               328.00          488.00          816.00
  1994          58               333.00          551.00          884.00
  1994          59               358.00          594.00          952.00
  1994          60               376.00          613.00          989.00
  1994          61               434.00          690.00         1124.00
  1994          62               459.00          677.00         1136.00
  1994          63               495.00          791.00         1286.00
  1994          64               563.00          806.00         1369.00
  1994          65               566.00          846.00         1412.00
  1994          66               616.00          946.00         1562.00
  1994          67               612.00          915.00         1527.00
  1994          68               606.00          893.00         1499.00
  1994          69               685.00          881.00         1566.00
  1994          70               632.00          917.00         1549.00
  1994          71               679.00          937.00         1616.00
  1994          72               703.00          982.00         1685.00
  1994          73               739.00          986.00         1725.00
  1994          74               788.00          969.00         1757.00
  1994          75               804.00          925.00         1729.00
  1994          76               863.00          994.00         1857.00
  1994          77               823.00          936.00         1759.00
  1994          78               968.00          991.00         1959.00
  1994          79              1026.00          996.00         2022.00
  1994          80              1071.00         1042.00         2113.00
  1994          81              1049.00          920.00         1969.00
  1994          82               988.00          807.00         1795.00
  1994          83              1008.00          905.00         1913.00
  1994          84               967.00          733.00         1700.00
  1994          85               944.00          661.00         1605.00
  1994          86               847.00          648.00         1495.00
  1994          87               866.00          545.00         1411.00
  1994          88               771.00          435.00         1206.00
  1994          89               725.00          401.00         1126.00
  1994          90               582.00          301.00          883.00
  1994          91               531.00          294.00          825.00
  1994          92               436.00          205.00          641.00
  1994          93               348.00          178.00          526.00
  1994          94               291.00          124.00          415.00
  1994          95               211.00           78.00          289.00
  1994          96               175.00           51.00          226.00
  1994          97               107.00           44.00          151.00
  1994          98                75.00           29.00          104.00
  1994          99                64.00           22.00           86.00
  1994         100                48.00            7.00           55.00
  1994         101                29.00            8.00           37.00
  1994         102                11.00            8.00           19.00
  1994         103                16.00            1.00           17.00
  1994         104                10.00            0.00           10.00
  1994         105                 6.90            2.38            9.28
  1994         106                 4.21            1.29            5.50
  1994         107                 2.85            0.33            3.18
  1994         108                 1.72            0.00            1.72
  1994         109                 1.01            0.00            1.01
  1994         110+                0.33            0.00            0.33
  1995           0              1381.00         1726.00         3107.00
  1995           1               171.00          177.00          348.00
  1995           2                77.00           91.00          168.00
  1995           3                43.00           71.00          114.00
  1995           4                62.00           64.00          126.00
  1995           5                28.00           49.00           77.00
  1995           6                36.00           35.00           71.00
  1995           7                30.00           38.00           68.00
  1995           8                26.00           41.00           67.00
  1995           9                22.00           37.00           59.00
  1995          10                27.00           27.00           54.00
  1995          11                28.00           23.00           51.00
  1995          12                25.00           32.00           57.00
  1995          13                33.00           44.00           77.00
  1995          14                37.00           73.00          110.00
  1995          15                34.00           92.00          126.00
  1995          16                37.00           79.00          116.00
  1995          17                37.00           96.00          133.00
  1995          18                40.00          124.00          164.00
  1995          19                41.00          148.00          189.00
  1995          20                55.00          156.00          211.00
  1995          21                44.00          180.00          224.00
  1995          22                53.00          217.00          270.00
  1995          23                50.00          204.00          254.00
  1995          24                44.00          188.00          232.00
  1995          25                52.00          166.00          218.00
  1995          26                53.00          202.00          255.00
  1995          27                59.00          215.00          274.00
  1995          28                66.00          229.00          295.00
  1995          29                62.00          208.00          270.00
  1995          30                71.00          219.00          290.00
  1995          31                54.00          238.00          292.00
  1995          32                88.00          216.00          304.00
  1995          33                77.00          247.00          324.00
  1995          34                93.00          238.00          331.00
  1995          35               111.00          222.00          333.00
  1995          36               105.00          230.00          335.00
  1995          37               117.00          262.00          379.00
  1995          38               125.00          249.00          374.00
  1995          39               118.00          264.00          382.00
  1995          40               114.00          268.00          382.00
  1995          41               133.00          264.00          397.00
  1995          42               134.00          301.00          435.00
  1995          43               134.00          290.00          424.00
  1995          44               174.00          296.00          470.00
  1995          45               165.00          319.00          484.00
  1995          46               173.00          354.00          527.00
  1995          47               184.00          349.00          533.00
  1995          48               209.00          393.00          602.00
  1995          49               223.00          409.00          632.00
  1995          50               223.00          444.00          667.00
  1995          51               220.00          398.00          618.00
  1995          52               257.00          472.00          729.00
  1995          53               262.00          479.00          741.00
  1995          54               312.00          497.00          809.00
  1995          55               325.00          524.00          849.00
  1995          56               321.00          544.00          865.00
  1995          57               326.00          541.00          867.00
  1995          58               336.00          587.00          923.00
  1995          59               352.00          605.00          957.00
  1995          60               418.00          667.00         1085.00
  1995          61               408.00          705.00         1113.00
  1995          62               449.00          714.00         1163.00
  1995          63               501.00          822.00         1323.00
  1995          64               615.00          886.00         1501.00
  1995          65               576.00          928.00         1504.00
  1995          66               628.00         1021.00         1649.00
  1995          67               681.00         1049.00         1730.00
  1995          68               658.00          891.00         1549.00
  1995          69               650.00          962.00         1612.00
  1995          70               685.00         1034.00         1719.00
  1995          71               724.00          961.00         1685.00
  1995          72               786.00          979.00         1765.00
  1995          73               776.00          934.00         1710.00
  1995          74               872.00         1123.00         1995.00
  1995          75               798.00          998.00         1796.00
  1995          76               886.00          965.00         1851.00
  1995          77               906.00          920.00         1826.00
  1995          78              1013.00         1018.00         2031.00
  1995          79              1029.00         1027.00         2056.00
  1995          80               999.00         1043.00         2042.00
  1995          81              1091.00          973.00         2064.00
  1995          82              1113.00          930.00         2043.00
  1995          83              1001.00          892.00         1893.00
  1995          84              1030.00          808.00         1838.00
  1995          85               999.00          756.00         1755.00
  1995          86               898.00          659.00         1557.00
  1995          87               871.00          591.00         1462.00
  1995          88               810.00          510.00         1320.00
  1995          89               737.00          391.00         1128.00
  1995          90               632.00          334.00          966.00
  1995          91               545.00          308.00          853.00
  1995          92               501.00          200.00          701.00
  1995          93               379.00          201.00          580.00
  1995          94               315.00          147.00          462.00
  1995          95               230.00          121.00          351.00
  1995          96               156.00           67.00          223.00
  1995          97               140.00           42.00          182.00
  1995          98               116.00           25.00          141.00
  1995          99                63.00           28.00           91.00
  1995         100                52.00           13.00           65.00
  1995         101                33.00            3.00           36.00
  1995         102                18.00            7.00           25.00
  1995         103                16.00            5.00           21.00
  1995         104                 5.00            1.00            6.00
  1995         105                 7.04            2.87            9.91
  1995         106                 3.80            2.61            6.41
  1995         107                 2.13            1.53            3.66
  1995         108                 1.32            0.73            2.05
  1995         109                 0.73            0.25            0.98
  1995         110+                0.00            0.00            0.00
  1996           0              1368.00         1727.00         3095.00
  1996           1               111.00          153.00          264.00
  1996           2                43.00           71.00          114.00
  1996           3                46.00           61.00          107.00
  1996           4                36.00           45.00           81.00
  1996           5                33.00           45.00           78.00
  1996           6                29.00           43.00           72.00
  1996           7                26.00           39.00           65.00
  1996           8                26.00           41.00           67.00
  1996           9                23.00           38.00           61.00
  1996          10                26.00           41.00           67.00
  1996          11                22.00           33.00           55.00
  1996          12                27.00           37.00           64.00
  1996          13                25.00           56.00           81.00
  1996          14                33.00           73.00          106.00
  1996          15                24.00           74.00           98.00
  1996          16                35.00           93.00          128.00
  1996          17                43.00          105.00          148.00
  1996          18                56.00          120.00          176.00
  1996          19                37.00          147.00          184.00
  1996          20                40.00          168.00          208.00
  1996          21                45.00          200.00          245.00
  1996          22                45.00          216.00          261.00
  1996          23                59.00          210.00          269.00
  1996          24                40.00          201.00          241.00
  1996          25                42.00          180.00          222.00
  1996          26                47.00          216.00          263.00
  1996          27                62.00          186.00          248.00
  1996          28                59.00          190.00          249.00
  1996          29                66.00          205.00          271.00
  1996          30                68.00          274.00          342.00
  1996          31                74.00          217.00          291.00
  1996          32                84.00          228.00          312.00
  1996          33                98.00          212.00          310.00
  1996          34               110.00          246.00          356.00
  1996          35                80.00          254.00          334.00
  1996          36                85.00          242.00          327.00
  1996          37               101.00          236.00          337.00
  1996          38               134.00          277.00          411.00
  1996          39               123.00          254.00          377.00
  1996          40               129.00          254.00          383.00
  1996          41               120.00          258.00          378.00
  1996          42               126.00          311.00          437.00
  1996          43               147.00          285.00          432.00
  1996          44               145.00          300.00          445.00
  1996          45               159.00          324.00          483.00
  1996          46               174.00          327.00          501.00
  1996          47               194.00          345.00          539.00
  1996          48               191.00          403.00          594.00
  1996          49               225.00          395.00          620.00
  1996          50               224.00          413.00          637.00
  1996          51               265.00          486.00          751.00
  1996          52               264.00          449.00          713.00
  1996          53               286.00          479.00          765.00
  1996          54               289.00          532.00          821.00
  1996          55               293.00          530.00          823.00
  1996          56               342.00          586.00          928.00
  1996          57               313.00          537.00          850.00
  1996          58               284.00          565.00          849.00
  1996          59               350.00          592.00          942.00
  1996          60               417.00          612.00         1029.00
  1996          61               402.00          665.00         1067.00
  1996          62               401.00          734.00         1135.00
  1996          63               478.00          811.00         1289.00
  1996          64               495.00          830.00         1325.00
  1996          65               600.00          967.00         1567.00
  1996          66               648.00          998.00         1646.00
  1996          67               662.00          996.00         1658.00
  1996          68               693.00         1032.00         1725.00
  1996          69               692.00          983.00         1675.00
  1996          70               699.00          963.00         1662.00
  1996          71               739.00         1062.00         1801.00
  1996          72               759.00         1049.00         1808.00
  1996          73               768.00          991.00         1759.00
  1996          74               780.00          997.00         1777.00
  1996          75               842.00         1097.00         1939.00
